country_code,country_name,year,source,capacity_gw,share_pct
AL,Albania,2004,total_renewable,,29.62
AT,Austria,2004,total_renewable,,22.55
BE,Belgium,2004,total_renewable,,1.92
BG,Bulgaria,2004,total_renewable,,9.23
CY,Cyprus,2004,total_renewable,,3.07
CZ,Czechia,2004,total_renewable,,6.77
DE,Germany,2004,total_renewable,,6.21
DK,Denmark,2004,total_renewable,,14.84
EE,Estonia,2004,total_renewable,,18.42
EL,Greece,2004,total_renewable,,7.16
ES,Spain,2004,total_renewable,,8.35
FI,Finland,2004,total_renewable,,29.23
FR,France,2004,total_renewable,,9.32
HR,Croatia,2004,total_renewable,,23.4
HU,Hungary,2004,total_renewable,,4.36
IE,Ireland,2004,total_renewable,,2.38
IS,Iceland,2004,total_renewable,,58.9
IT,Italy,2004,total_renewable,,6.32
LT,Lithuania,2004,total_renewable,,17.22
LU,Luxembourg,2004,total_renewable,,0.9
LV,Latvia,2004,total_renewable,,32.79
MD,Moldova,2004,total_renewable,,7.45
MK,North Macedonia,2004,total_renewable,,15.7
MT,Malta,2004,total_renewable,,0.1
NL,Netherlands,2004,total_renewable,,2.03
NO,Norway,2004,total_renewable,,58.42
PL,Poland,2004,total_renewable,,6.88
PT,Portugal,2004,total_renewable,,19.2
RO,Romania,2004,total_renewable,,16.81
RS,Serbia,2004,total_renewable,,12.72
SE,Sweden,2004,total_renewable,,38.43
SI,Slovenia,2004,total_renewable,,18.4
SK,Slovakia,2004,total_renewable,,6.39
XK,Kosovo,2004,total_renewable,,20.54
AL,Albania,2004,total_renewable,,69.98
AT,Austria,2004,total_renewable,,61.63
BE,Belgium,2004,total_renewable,,1.71
BG,Bulgaria,2004,total_renewable,,8.36
CY,Cyprus,2004,total_renewable,,0.02
CZ,Czechia,2004,total_renewable,,3.69
DE,Germany,2004,total_renewable,,9.44
DK,Denmark,2004,total_renewable,,23.75
EE,Estonia,2004,total_renewable,,0.55
EL,Greece,2004,total_renewable,,7.84
ES,Spain,2004,total_renewable,,19.02
FI,Finland,2004,total_renewable,,26.71
FR,France,2004,total_renewable,,13.78
HR,Croatia,2004,total_renewable,,35.03
HU,Hungary,2004,total_renewable,,2.22
IE,Ireland,2004,total_renewable,,6.03
IS,Iceland,2004,total_renewable,,93.15
IT,Italy,2004,total_renewable,,16.09
LT,Lithuania,2004,total_renewable,,3.59
LU,Luxembourg,2004,total_renewable,,2.76
LV,Latvia,2004,total_renewable,,45.96
MD,Moldova,2004,total_renewable,,0.84
MK,North Macedonia,2004,total_renewable,,14.51
MT,Malta,2004,total_renewable,,0.0
NL,Netherlands,2004,total_renewable,,4.45
NO,Norway,2004,total_renewable,,97.97
PL,Poland,2004,total_renewable,,2.05
PT,Portugal,2004,total_renewable,,27.39
RO,Romania,2004,total_renewable,,28.43
RS,Serbia,2004,total_renewable,,18.49
SE,Sweden,2004,total_renewable,,51.2
SI,Slovenia,2004,total_renewable,,29.27
SK,Slovakia,2004,total_renewable,,15.4
XK,Kosovo,2004,total_renewable,,0.47
AL,Albania,2004,total_renewable,,33.14
AT,Austria,2004,total_renewable,,20.16
BE,Belgium,2004,total_renewable,,2.93
BG,Bulgaria,2004,total_renewable,,14.06
CY,Cyprus,2004,total_renewable,,9.26
CZ,Czechia,2004,total_renewable,,9.92
DE,Germany,2004,total_renewable,,7.2
DK,Denmark,2004,total_renewable,,20.5
EE,Estonia,2004,total_renewable,,33.36
EL,Greece,2004,total_renewable,,13.46
ES,Spain,2004,total_renewable,,9.55
FI,Finland,2004,total_renewable,,39.5
FR,France,2004,total_renewable,,12.53
HR,Croatia,2004,total_renewable,,29.41
HU,Hungary,2004,total_renewable,,6.45
IE,Ireland,2004,total_renewable,,2.87
IS,Iceland,2004,total_renewable,,52.34
IT,Italy,2004,total_renewable,,5.71
LT,Lithuania,2004,total_renewable,,30.44
LU,Luxembourg,2004,total_renewable,,1.82
LV,Latvia,2004,total_renewable,,42.49
MD,Moldova,2004,total_renewable,,20.16
MK,North Macedonia,2004,total_renewable,,23.31
MT,Malta,2004,total_renewable,,1.03
NL,Netherlands,2004,total_renewable,,2.18
NO,Norway,2004,total_renewable,,25.55
PL,Poland,2004,total_renewable,,10.21
PT,Portugal,2004,total_renewable,,32.49
RO,Romania,2004,total_renewable,,17.34
RS,Serbia,2004,total_renewable,,14.03
SE,Sweden,2004,total_renewable,,45.93
SI,Slovenia,2004,total_renewable,,22.82
SK,Slovakia,2004,total_renewable,,5.06
XK,Kosovo,2004,total_renewable,,51.86
AL,Albania,2004,total_renewable,,0.1
AT,Austria,2004,total_renewable,,4.53
BE,Belgium,2004,total_renewable,,0.64
BG,Bulgaria,2004,total_renewable,,0.97
CY,Cyprus,2004,total_renewable,,0.0
CZ,Czechia,2004,total_renewable,,1.2
DE,Germany,2004,total_renewable,,2.14
DK,Denmark,2004,total_renewable,,0.44
EE,Estonia,2004,total_renewable,,0.2
EL,Greece,2004,total_renewable,,0.09
ES,Spain,2004,total_renewable,,1.03
FI,Finland,2004,total_renewable,,1.01
FR,France,2004,total_renewable,,0.78
HR,Croatia,2004,total_renewable,,1.0
HU,Hungary,2004,total_renewable,,1.02
IE,Ireland,2004,total_renewable,,0.04
IS,Iceland,2004,total_renewable,,0.0
IT,Italy,2004,total_renewable,,1.21
LT,Lithuania,2004,total_renewable,,0.45
LU,Luxembourg,2004,total_renewable,,0.14
LV,Latvia,2004,total_renewable,,2.14
MD,Moldova,2004,total_renewable,,15.87
MK,North Macedonia,2004,total_renewable,,0.2
MT,Malta,2004,total_renewable,,0.0
NL,Netherlands,2004,total_renewable,,0.52
NO,Norway,2004,total_renewable,,3.1
PL,Poland,2004,total_renewable,,1.58
PT,Portugal,2004,total_renewable,,0.42
RO,Romania,2004,total_renewable,,1.82
RS,Serbia,2004,total_renewable,,0.45
SE,Sweden,2004,total_renewable,,6.29
SI,Slovenia,2004,total_renewable,,0.85
SK,Slovakia,2004,total_renewable,,1.5
XK,Kosovo,2004,total_renewable,,0.0
AL,Albania,2005,total_renewable,,31.37
AT,Austria,2005,total_renewable,,24.35
BE,Belgium,2005,total_renewable,,2.33
BG,Bulgaria,2005,total_renewable,,9.17
CY,Cyprus,2005,total_renewable,,3.13
CZ,Czechia,2005,total_renewable,,7.11
DE,Germany,2005,total_renewable,,7.17
DK,Denmark,2005,total_renewable,,15.96
EE,Estonia,2005,total_renewable,,17.48
EL,Greece,2005,total_renewable,,7.28
ES,Spain,2005,total_renewable,,8.44
FI,Finland,2005,total_renewable,,28.81
FR,France,2005,total_renewable,,9.27
HR,Croatia,2005,total_renewable,,23.69
HU,Hungary,2005,total_renewable,,6.93
IE,Ireland,2005,total_renewable,,2.82
IS,Iceland,2005,total_renewable,,60.27
IT,Italy,2005,total_renewable,,7.55
LT,Lithuania,2005,total_renewable,,16.77
LU,Luxembourg,2005,total_renewable,,1.4
LV,Latvia,2005,total_renewable,,32.26
MD,Moldova,2005,total_renewable,,6.4
ME,Montenegro,2005,total_renewable,,35.69
MK,North Macedonia,2005,total_renewable,,16.47
MT,Malta,2005,total_renewable,,0.12
NL,Netherlands,2005,total_renewable,,2.48
NO,Norway,2005,total_renewable,,60.07
PL,Poland,2005,total_renewable,,6.87
PT,Portugal,2005,total_renewable,,19.52
RO,Romania,2005,total_renewable,,17.57
RS,Serbia,2005,total_renewable,,14.26
SE,Sweden,2005,total_renewable,,39.98
SI,Slovenia,2005,total_renewable,,19.81
SK,Slovakia,2005,total_renewable,,6.36
XK,Kosovo,2005,total_renewable,,19.77
AL,Albania,2005,total_renewable,,76.11
AT,Austria,2005,total_renewable,,62.9
BE,Belgium,2005,total_renewable,,2.39
BG,Bulgaria,2005,total_renewable,,8.67
CY,Cyprus,2005,total_renewable,,0.02
CZ,Czechia,2005,total_renewable,,3.78
DE,Germany,2005,total_renewable,,10.58
DK,Denmark,2005,total_renewable,,24.65
EE,Estonia,2005,total_renewable,,1.13
EL,Greece,2005,total_renewable,,8.21
ES,Spain,2005,total_renewable,,19.17
FI,Finland,2005,total_renewable,,26.92
FR,France,2005,total_renewable,,13.74
HR,Croatia,2005,total_renewable,,35.18
HU,Hungary,2005,total_renewable,,4.42
IE,Ireland,2005,total_renewable,,7.2
IS,Iceland,2005,total_renewable,,94.93
IT,Italy,2005,total_renewable,,16.29
LT,Lithuania,2005,total_renewable,,3.83
LU,Luxembourg,2005,total_renewable,,3.18
LV,Latvia,2005,total_renewable,,43.02
MD,Moldova,2005,total_renewable,,0.82
ME,Montenegro,2005,total_renewable,,39.1
MK,North Macedonia,2005,total_renewable,,13.99
MT,Malta,2005,total_renewable,,0.0
NL,Netherlands,2005,total_renewable,,6.3
NO,Norway,2005,total_renewable,,97.42
PL,Poland,2005,total_renewable,,2.51
PT,Portugal,2005,total_renewable,,27.7
RO,Romania,2005,total_renewable,,28.78
RS,Serbia,2005,total_renewable,,22.37
SE,Sweden,2005,total_renewable,,50.9
SI,Slovenia,2005,total_renewable,,28.65
SK,Slovakia,2005,total_renewable,,15.74
XK,Kosovo,2005,total_renewable,,0.61
AL,Albania,2005,total_renewable,,37.76
AT,Austria,2005,total_renewable,,22.82
BE,Belgium,2005,total_renewable,,3.42
BG,Bulgaria,2005,total_renewable,,14.26
CY,Cyprus,2005,total_renewable,,9.97
CZ,Czechia,2005,total_renewable,,10.84
DE,Germany,2005,total_renewable,,7.71
DK,Denmark,2005,total_renewable,,22.61
EE,Estonia,2005,total_renewable,,32.37
EL,Greece,2005,total_renewable,,13.38
ES,Spain,2005,total_renewable,,9.41
FI,Finland,2005,total_renewable,,39.12
FR,France,2005,total_renewable,,12.36
HR,Croatia,2005,total_renewable,,30.0
HU,Hungary,2005,total_renewable,,9.94
IE,Ireland,2005,total_renewable,,3.44
IS,Iceland,2005,total_renewable,,53.72
IT,Italy,2005,total_renewable,,8.22
LT,Lithuania,2005,total_renewable,,29.32
LU,Luxembourg,2005,total_renewable,,3.61
LV,Latvia,2005,total_renewable,,42.68
MD,Moldova,2005,total_renewable,,17.42
ME,Montenegro,2005,total_renewable,,52.91
MK,North Macedonia,2005,total_renewable,,24.68
MT,Malta,2005,total_renewable,,1.03
NL,Netherlands,2005,total_renewable,,2.38
NO,Norway,2005,total_renewable,,28.84
PL,Poland,2005,total_renewable,,10.16
PT,Portugal,2005,total_renewable,,32.08
RO,Romania,2005,total_renewable,,17.93
RS,Serbia,2005,total_renewable,,15.56
SE,Sweden,2005,total_renewable,,49.02
SI,Slovenia,2005,total_renewable,,26.4
SK,Slovakia,2005,total_renewable,,5.03
XK,Kosovo,2005,total_renewable,,49.49
AL,Albania,2005,total_renewable,,0.1
AT,Austria,2005,total_renewable,,5.07
BE,Belgium,2005,total_renewable,,0.66
BG,Bulgaria,2005,total_renewable,,0.88
CY,Cyprus,2005,total_renewable,,0.0
CZ,Czechia,2005,total_renewable,,1.1
DE,Germany,2005,total_renewable,,3.95
DK,Denmark,2005,total_renewable,,0.44
EE,Estonia,2005,total_renewable,,0.24
EL,Greece,2005,total_renewable,,0.06
ES,Spain,2005,total_renewable,,1.27
FI,Finland,2005,total_renewable,,0.91
FR,France,2005,total_renewable,,0.78
HR,Croatia,2005,total_renewable,,1.02
HU,Hungary,2005,total_renewable,,1.01
IE,Ireland,2005,total_renewable,,0.08
IS,Iceland,2005,total_renewable,,0.0
IT,Italy,2005,total_renewable,,1.05
LT,Lithuania,2005,total_renewable,,0.66
LU,Luxembourg,2005,total_renewable,,0.16
LV,Latvia,2005,total_renewable,,2.39
MD,Moldova,2005,total_renewable,,15.87
ME,Montenegro,2005,total_renewable,,0.5
MK,North Macedonia,2005,total_renewable,,0.24
MT,Malta,2005,total_renewable,,0.0
NL,Netherlands,2005,total_renewable,,0.5
NO,Norway,2005,total_renewable,,3.07
PL,Poland,2005,total_renewable,,1.75
PT,Portugal,2005,total_renewable,,0.45
RO,Romania,2005,total_renewable,,1.87
RS,Serbia,2005,total_renewable,,0.44
SE,Sweden,2005,total_renewable,,6.6
SI,Slovenia,2005,total_renewable,,0.83
SK,Slovakia,2005,total_renewable,,1.66
XK,Kosovo,2005,total_renewable,,0.0
AL,Albania,2006,total_renewable,,32.07
AT,Austria,2006,total_renewable,,26.28
BE,Belgium,2006,total_renewable,,2.66
BG,Bulgaria,2006,total_renewable,,9.41
CY,Cyprus,2006,total_renewable,,3.26
CZ,Czechia,2006,total_renewable,,7.36
DE,Germany,2006,total_renewable,,8.47
DK,Denmark,2006,total_renewable,,16.33
EE,Estonia,2006,total_renewable,,16.01
EL,Greece,2006,total_renewable,,7.46
ES,Spain,2006,total_renewable,,9.16
FI,Finland,2006,total_renewable,,30.04
FR,France,2006,total_renewable,,8.94
HR,Croatia,2006,total_renewable,,22.67
HU,Hungary,2006,total_renewable,,7.43
IE,Ireland,2006,total_renewable,,3.07
IS,Iceland,2006,total_renewable,,60.92
IT,Italy,2006,total_renewable,,8.33
LT,Lithuania,2006,total_renewable,,16.89
LU,Luxembourg,2006,total_renewable,,1.47
LV,Latvia,2006,total_renewable,,31.14
MD,Moldova,2006,total_renewable,,6.96
ME,Montenegro,2006,total_renewable,,34.84
MK,North Macedonia,2006,total_renewable,,16.53
MT,Malta,2006,total_renewable,,0.15
NL,Netherlands,2006,total_renewable,,2.78
NO,Norway,2006,total_renewable,,60.52
PL,Poland,2006,total_renewable,,6.86
PT,Portugal,2006,total_renewable,,20.79
RO,Romania,2006,total_renewable,,17.1
RS,Serbia,2006,total_renewable,,14.54
SE,Sweden,2006,total_renewable,,41.73
SI,Slovenia,2006,total_renewable,,18.42
SK,Slovakia,2006,total_renewable,,6.58
XK,Kosovo,2006,total_renewable,,19.51
AL,Albania,2006,total_renewable,,74.21
AT,Austria,2006,total_renewable,,63.53
BE,Belgium,2006,total_renewable,,3.13
BG,Bulgaria,2006,total_renewable,,8.73
CY,Cyprus,2006,total_renewable,,0.03
CZ,Czechia,2006,total_renewable,,4.1
DE,Germany,2006,total_renewable,,11.94
DK,Denmark,2006,total_renewable,,23.97
EE,Estonia,2006,total_renewable,,1.43
EL,Greece,2006,total_renewable,,8.92
ES,Spain,2006,total_renewable,,20.03
FI,Finland,2006,total_renewable,,26.42
FR,France,2006,total_renewable,,14.06
HR,Croatia,2006,total_renewable,,34.82
HU,Hungary,2006,total_renewable,,3.45
IE,Ireland,2006,total_renewable,,8.51
IS,Iceland,2006,total_renewable,,93.5
IT,Italy,2006,total_renewable,,15.93
LT,Lithuania,2006,total_renewable,,4.02
LU,Luxembourg,2006,total_renewable,,3.17
LV,Latvia,2006,total_renewable,,40.41
MD,Moldova,2006,total_renewable,,0.79
ME,Montenegro,2006,total_renewable,,37.68
MK,North Macedonia,2006,total_renewable,,14.01
MT,Malta,2006,total_renewable,,0.0
NL,Netherlands,2006,total_renewable,,6.54
NO,Norway,2006,total_renewable,,100.84
PL,Poland,2006,total_renewable,,2.86
PT,Portugal,2006,total_renewable,,29.31
RO,Romania,2006,total_renewable,,28.05
RS,Serbia,2006,total_renewable,,23.6
SE,Sweden,2006,total_renewable,,51.78
SI,Slovenia,2006,total_renewable,,28.23
SK,Slovakia,2006,total_renewable,,16.57
XK,Kosovo,2006,total_renewable,,0.91
AL,Albania,2006,total_renewable,,30.96
AT,Austria,2006,total_renewable,,24.49
BE,Belgium,2006,total_renewable,,3.81
BG,Bulgaria,2006,total_renewable,,14.79
CY,Cyprus,2006,total_renewable,,10.43
CZ,Czechia,2006,total_renewable,,11.23
DE,Germany,2006,total_renewable,,8.41
DK,Denmark,2006,total_renewable,,23.66
EE,Estonia,2006,total_renewable,,30.84
EL,Greece,2006,total_renewable,,13.1
ES,Spain,2006,total_renewable,,11.38
FI,Finland,2006,total_renewable,,41.41
FR,France,2006,total_renewable,,11.7
HR,Croatia,2006,total_renewable,,29.07
HU,Hungary,2006,total_renewable,,11.38
IE,Ireland,2006,total_renewable,,3.59
IS,Iceland,2006,total_renewable,,57.19
IT,Italy,2006,total_renewable,,10.09
LT,Lithuania,2006,total_renewable,,29.23
LU,Luxembourg,2006,total_renewable,,3.63
LV,Latvia,2006,total_renewable,,42.59
MD,Moldova,2006,total_renewable,,18.4
ME,Montenegro,2006,total_renewable,,51.36
MK,North Macedonia,2006,total_renewable,,24.92
MT,Malta,2006,total_renewable,,1.36
NL,Netherlands,2006,total_renewable,,2.7
NO,Norway,2006,total_renewable,,28.44
PL,Poland,2006,total_renewable,,10.17
PT,Portugal,2006,total_renewable,,34.23
RO,Romania,2006,total_renewable,,17.58
RS,Serbia,2006,total_renewable,,15.76
SE,Sweden,2006,total_renewable,,52.5
SI,Slovenia,2006,total_renewable,,24.35
SK,Slovakia,2006,total_renewable,,4.45
XK,Kosovo,2006,total_renewable,,48.93
AL,Albania,2006,total_renewable,,0.0
AT,Austria,2006,total_renewable,,7.53
BE,Belgium,2006,total_renewable,,0.68
BG,Bulgaria,2006,total_renewable,,1.05
CY,Cyprus,2006,total_renewable,,0.0
CZ,Czechia,2006,total_renewable,,1.07
DE,Germany,2006,total_renewable,,6.7
DK,Denmark,2006,total_renewable,,0.52
EE,Estonia,2006,total_renewable,,0.18
EL,Greece,2006,total_renewable,,0.74
ES,Spain,2006,total_renewable,,0.84
FI,Finland,2006,total_renewable,,0.96
FR,France,2006,total_renewable,,0.79
HR,Croatia,2006,total_renewable,,1.0
HU,Hungary,2006,total_renewable,,1.22
IE,Ireland,2006,total_renewable,,0.1
IS,Iceland,2006,total_renewable,,0.0
IT,Italy,2006,total_renewable,,1.0
LT,Lithuania,2006,total_renewable,,1.9
LU,Luxembourg,2006,total_renewable,,0.19
LV,Latvia,2006,total_renewable,,2.16
MD,Moldova,2006,total_renewable,,15.87
ME,Montenegro,2006,total_renewable,,0.5
MK,North Macedonia,2006,total_renewable,,0.28
MT,Malta,2006,total_renewable,,0.0
NL,Netherlands,2006,total_renewable,,0.85
NO,Norway,2006,total_renewable,,3.31
PL,Poland,2006,total_renewable,,1.82
PT,Portugal,2006,total_renewable,,1.63
RO,Romania,2006,total_renewable,,1.54
RS,Serbia,2006,total_renewable,,0.43
SE,Sweden,2006,total_renewable,,7.51
SI,Slovenia,2006,total_renewable,,1.06
SK,Slovakia,2006,total_renewable,,3.3
XK,Kosovo,2006,total_renewable,,0.0
AL,Albania,2007,total_renewable,,32.66
AT,Austria,2007,total_renewable,,28.14
BE,Belgium,2007,total_renewable,,3.14
BG,Bulgaria,2007,total_renewable,,9.1
CY,Cyprus,2007,total_renewable,,4.0
CZ,Czechia,2007,total_renewable,,7.9
DE,Germany,2007,total_renewable,,10.04
DK,Denmark,2007,total_renewable,,17.75
EE,Estonia,2007,total_renewable,,17.14
EL,Greece,2007,total_renewable,,8.25
ES,Spain,2007,total_renewable,,9.67
FI,Finland,2007,total_renewable,,29.56
FR,France,2007,total_renewable,,9.43
HR,Croatia,2007,total_renewable,,22.16
HU,Hungary,2007,total_renewable,,8.57
IE,Ireland,2007,total_renewable,,3.5
IS,Iceland,2007,total_renewable,,71.92
IT,Italy,2007,total_renewable,,9.81
LT,Lithuania,2007,total_renewable,,16.48
LU,Luxembourg,2007,total_renewable,,2.72
LV,Latvia,2007,total_renewable,,29.62
MD,Moldova,2007,total_renewable,,6.44
ME,Montenegro,2007,total_renewable,,32.92
MK,North Macedonia,2007,total_renewable,,14.98
MT,Malta,2007,total_renewable,,0.18
NL,Netherlands,2007,total_renewable,,3.3
NO,Norway,2007,total_renewable,,60.4
PL,Poland,2007,total_renewable,,6.9
PT,Portugal,2007,total_renewable,,21.91
RO,Romania,2007,total_renewable,,18.2
RS,Serbia,2007,total_renewable,,14.33
SE,Sweden,2007,total_renewable,,43.22
SI,Slovenia,2007,total_renewable,,19.68
SK,Slovakia,2007,total_renewable,,7.77
XK,Kosovo,2007,total_renewable,,18.81
AL,Albania,2007,total_renewable,,79.63
AT,Austria,2007,total_renewable,,65.67
BE,Belgium,2007,total_renewable,,3.66
BG,Bulgaria,2007,total_renewable,,8.9
CY,Cyprus,2007,total_renewable,,0.07
CZ,Czechia,2007,total_renewable,,4.62
DE,Germany,2007,total_renewable,,13.73
DK,Denmark,2007,total_renewable,,25.0
EE,Estonia,2007,total_renewable,,1.43
EL,Greece,2007,total_renewable,,9.33
ES,Spain,2007,total_renewable,,21.72
FI,Finland,2007,total_renewable,,25.47
FR,France,2007,total_renewable,,14.29
HR,Croatia,2007,total_renewable,,33.98
HU,Hungary,2007,total_renewable,,4.19
IE,Ireland,2007,total_renewable,,9.53
IS,Iceland,2007,total_renewable,,113.7
IT,Italy,2007,total_renewable,,15.95
LT,Lithuania,2007,total_renewable,,4.65
LU,Luxembourg,2007,total_renewable,,3.3
LV,Latvia,2007,total_renewable,,38.62
MD,Moldova,2007,total_renewable,,0.83
ME,Montenegro,2007,total_renewable,,37.62
MK,North Macedonia,2007,total_renewable,,13.67
MT,Malta,2007,total_renewable,,0.0
NL,Netherlands,2007,total_renewable,,5.96
NO,Norway,2007,total_renewable,,99.05
PL,Poland,2007,total_renewable,,3.32
PT,Portugal,2007,total_renewable,,32.28
RO,Romania,2007,total_renewable,,28.11
RS,Serbia,2007,total_renewable,,24.81
SE,Sweden,2007,total_renewable,,53.21
SI,Slovenia,2007,total_renewable,,27.7
SK,Slovakia,2007,total_renewable,,16.47
XK,Kosovo,2007,total_renewable,,0.97
AL,Albania,2007,total_renewable,,33.15
AT,Austria,2007,total_renewable,,27.14
BE,Belgium,2007,total_renewable,,4.71
BG,Bulgaria,2007,total_renewable,,13.86
CY,Cyprus,2007,total_renewable,,13.06
CZ,Czechia,2007,total_renewable,,12.37
DE,Germany,2007,total_renewable,,10.25
DK,Denmark,2007,total_renewable,,26.71
EE,Estonia,2007,total_renewable,,33.04
EL,Greece,2007,total_renewable,,14.68
ES,Spain,2007,total_renewable,,11.25
FI,Finland,2007,total_renewable,,41.43
FR,France,2007,total_renewable,,12.79
HR,Croatia,2007,total_renewable,,29.3
HU,Hungary,2007,total_renewable,,13.54
IE,Ireland,2007,total_renewable,,3.79
IS,Iceland,2007,total_renewable,,60.91
IT,Italy,2007,total_renewable,,13.33
LT,Lithuania,2007,total_renewable,,29.09
LU,Luxembourg,2007,total_renewable,,4.35
LV,Latvia,2007,total_renewable,,42.36
MD,Moldova,2007,total_renewable,,17.35
ME,Montenegro,2007,total_renewable,,49.13
MK,North Macedonia,2007,total_renewable,,22.49
MT,Malta,2007,total_renewable,,1.51
NL,Netherlands,2007,total_renewable,,2.91
NO,Norway,2007,total_renewable,,29.33
PL,Poland,2007,total_renewable,,10.46
PT,Portugal,2007,total_renewable,,34.95
RO,Romania,2007,total_renewable,,19.46
RS,Serbia,2007,total_renewable,,13.19
SE,Sweden,2007,total_renewable,,54.46
SI,Slovenia,2007,total_renewable,,29.31
SK,Slovakia,2007,total_renewable,,6.23
XK,Kosovo,2007,total_renewable,,49.21
AL,Albania,2007,total_renewable,,0.0
AT,Austria,2007,total_renewable,,8.24
BE,Belgium,2007,total_renewable,,0.67
BG,Bulgaria,2007,total_renewable,,0.96
CY,Cyprus,2007,total_renewable,,0.0
CZ,Czechia,2007,total_renewable,,1.05
DE,Germany,2007,total_renewable,,7.53
DK,Denmark,2007,total_renewable,,0.54
EE,Estonia,2007,total_renewable,,0.17
EL,Greece,2007,total_renewable,,1.27
ES,Spain,2007,total_renewable,,1.38
FI,Finland,2007,total_renewable,,1.02
FR,France,2007,total_renewable,,0.83
HR,Croatia,2007,total_renewable,,1.12
HU,Hungary,2007,total_renewable,,1.63
IE,Ireland,2007,total_renewable,,0.5
IS,Iceland,2007,total_renewable,,0.07
IT,Italy,2007,total_renewable,,0.96
LT,Lithuania,2007,total_renewable,,3.82
LU,Luxembourg,2007,total_renewable,,2.2
LV,Latvia,2007,total_renewable,,1.67
MD,Moldova,2007,total_renewable,,16.4
ME,Montenegro,2007,total_renewable,,1.0
MK,North Macedonia,2007,total_renewable,,0.28
MT,Malta,2007,total_renewable,,0.0
NL,Netherlands,2007,total_renewable,,3.18
NO,Norway,2007,total_renewable,,3.74
PL,Poland,2007,total_renewable,,1.75
PT,Portugal,2007,total_renewable,,2.43
RO,Romania,2007,total_renewable,,1.64
RS,Serbia,2007,total_renewable,,0.66
SE,Sweden,2007,total_renewable,,8.42
SI,Slovenia,2007,total_renewable,,1.47
SK,Slovakia,2007,total_renewable,,3.99
XK,Kosovo,2007,total_renewable,,0.0
AL,Albania,2008,total_renewable,,32.45
AT,Austria,2008,total_renewable,,28.79
BE,Belgium,2008,total_renewable,,3.61
BG,Bulgaria,2008,total_renewable,,10.34
CY,Cyprus,2008,total_renewable,,5.13
CZ,Czechia,2008,total_renewable,,8.67
DE,Germany,2008,total_renewable,,10.07
DK,Denmark,2008,total_renewable,,18.54
EE,Estonia,2008,total_renewable,,18.81
EL,Greece,2008,total_renewable,,8.18
ES,Spain,2008,total_renewable,,10.74
FI,Finland,2008,total_renewable,,31.07
FR,France,2008,total_renewable,,11.19
HR,Croatia,2008,total_renewable,,21.99
HU,Hungary,2008,total_renewable,,8.56
IE,Ireland,2008,total_renewable,,3.98
IS,Iceland,2008,total_renewable,,67.98
IT,Italy,2008,total_renewable,,11.49
LT,Lithuania,2008,total_renewable,,17.82
LU,Luxembourg,2008,total_renewable,,2.81
LV,Latvia,2008,total_renewable,,29.81
MD,Moldova,2008,total_renewable,,6.99
ME,Montenegro,2008,total_renewable,,32.29
MK,North Macedonia,2008,total_renewable,,15.56
MT,Malta,2008,total_renewable,,0.2
NL,Netherlands,2008,total_renewable,,3.6
NO,Norway,2008,total_renewable,,62.0
PL,Poland,2008,total_renewable,,7.69
PT,Portugal,2008,total_renewable,,22.93
RO,Romania,2008,total_renewable,,20.2
RS,Serbia,2008,total_renewable,,15.89
SE,Sweden,2008,total_renewable,,43.92
SI,Slovenia,2008,total_renewable,,18.65
SK,Slovakia,2008,total_renewable,,7.72
XK,Kosovo,2008,total_renewable,,18.43
AL,Albania,2008,total_renewable,,73.3
AT,Austria,2008,total_renewable,,65.88
BE,Belgium,2008,total_renewable,,4.62
BG,Bulgaria,2008,total_renewable,,9.54
CY,Cyprus,2008,total_renewable,,0.28
CZ,Czechia,2008,total_renewable,,5.18
DE,Germany,2008,total_renewable,,15.14
DK,Denmark,2008,total_renewable,,25.94
EE,Estonia,2008,total_renewable,,1.97
EL,Greece,2008,total_renewable,,9.65
ES,Spain,2008,total_renewable,,23.78
FI,Finland,2008,total_renewable,,26.74
FR,France,2008,total_renewable,,14.36
HR,Croatia,2008,total_renewable,,33.86
HU,Hungary,2008,total_renewable,,5.32
IE,Ireland,2008,total_renewable,,10.82
IS,Iceland,2008,total_renewable,,90.85
IT,Italy,2008,total_renewable,,16.64
LT,Lithuania,2008,total_renewable,,4.91
LU,Luxembourg,2008,total_renewable,,3.58
LV,Latvia,2008,total_renewable,,38.73
MD,Moldova,2008,total_renewable,,0.83
ME,Montenegro,2008,total_renewable,,38.26
MK,North Macedonia,2008,total_renewable,,13.85
MT,Malta,2008,total_renewable,,0.0
NL,Netherlands,2008,total_renewable,,7.46
NO,Norway,2008,total_renewable,,100.15
PL,Poland,2008,total_renewable,,4.25
PT,Portugal,2008,total_renewable,,34.06
RO,Romania,2008,total_renewable,,28.08
RS,Serbia,2008,total_renewable,,25.86
SE,Sweden,2008,total_renewable,,53.69
SI,Slovenia,2008,total_renewable,,29.96
SK,Slovakia,2008,total_renewable,,17.01
XK,Kosovo,2008,total_renewable,,0.97
AL,Albania,2008,total_renewable,,37.06
AT,Austria,2008,total_renewable,,27.2
BE,Belgium,2008,total_renewable,,5.12
BG,Bulgaria,2008,total_renewable,,17.26
CY,Cyprus,2008,total_renewable,,14.47
CZ,Czechia,2008,total_renewable,,12.92
DE,Germany,2008,total_renewable,,10.33
DK,Denmark,2008,total_renewable,,27.96
EE,Estonia,2008,total_renewable,,36.0
