country_code,country_name,year,sector,consumption_mtoe
EE,Estonia,2007,households,0.152451
EL,Greece,2007,households,1.5440239999999998
ES,Spain,2007,households,5.865348
FI,Finland,2007,households,1.776956
FR,France,2007,households,12.174463
HR,Croatia,2007,households,0.549613
HU,Hungary,2007,households,0.967326
IE,Ireland,2007,households,0.693288
IS,Iceland,2007,households,0.07110899999999999
IT,Italy,2007,households,5.77988
LT,Lithuania,2007,households,0.21401499999999998
LU,Luxembourg,2007,households,0.072534
LV,Latvia,2007,households,0.154256
ME,Montenegro,2007,households,0.096991
MK,North Macedonia,2007,households,0.261221
MT,Malta,2007,households,0.056578
NL,Netherlands,2007,households,1.914703
NO,Norway,2007,households,3.0049870000000003
PL,Poland,2007,households,2.267326
PT,Portugal,2007,households,1.192003
RO,Romania,2007,households,0.893293
RS,Serbia,2007,households,1.198022
SE,Sweden,2007,households,3.408255
SI,Slovenia,2007,households,0.259759
SK,Slovakia,2007,households,0.395701
TR,Turkey,2007,households,3.136457
UA,Ukraine,2007,households,2.429149
UK,United Kingdom,2007,households,10.582631
XK,Kosovo,2007,households,0.198882
AL,Albania,2007,households,0.0
AT,Austria,2007,households,1.37561
BE,Belgium,2007,households,3.264498
BG,Bulgaria,2007,households,0.03276
CY,Cyprus,2007,households,0.0
CZ,Czechia,2007,households,2.0360709999999997
DE,Germany,2007,households,21.071647000000002
DK,Denmark,2007,households,0.634673
EE,Estonia,2007,households,0.048860999999999995
EL,Greece,2007,households,0.176611
ES,Spain,2007,households,3.754978
FI,Finland,2007,households,0.038908
FR,France,2007,households,12.940356
HR,Croatia,2007,households,0.508491
HU,Hungary,2007,households,3.174355
IE,Ireland,2007,households,0.591724
IS,Iceland,2007,households,0.0
IT,Italy,2007,households,15.942067999999999
LT,Lithuania,2007,households,0.14720599999999998
LU,Luxembourg,2007,households,0.187752
LV,Latvia,2007,households,0.109566
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.0
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,7.393892
NO,Norway,2007,households,0.003568
PL,Poland,2007,households,3.167627
PT,Portugal,2007,households,0.22020599999999999
RO,Romania,2007,households,2.06739
RS,Serbia,2007,households,0.08164199999999999
SE,Sweden,2007,households,0.040606
SI,Slovenia,2007,households,0.085297
SK,Slovakia,2007,households,1.1102539999999999
TR,Turkey,2007,households,6.9029229999999995
UA,Ukraine,2007,households,13.525881
UK,United Kingdom,2007,households,27.307050999999998
XK,Kosovo,2007,households,0.0
AL,Albania,2007,households,0.0
AT,Austria,2007,households,0.484272
BE,Belgium,2007,households,0.009481999999999999
BG,Bulgaria,2007,households,0.377162
CY,Cyprus,2007,households,0.0
CZ,Czechia,2007,households,1.137527
DE,Germany,2007,households,4.389486
DK,Denmark,2007,households,1.479316
EE,Estonia,2007,households,0.362425
EL,Greece,2007,households,0.041488
ES,Spain,2007,households,0.0
FI,Finland,2007,households,1.4883920000000002
FR,France,2007,households,1.237887
HR,Croatia,2007,households,0.138172
HU,Hungary,2007,households,0.62088
IE,Ireland,2007,households,0.0
IS,Iceland,2007,households,0.259578
IT,Italy,2007,households,0.13334800000000002
LT,Lithuania,2007,households,0.501529
LU,Luxembourg,2007,households,0.0
LV,Latvia,2007,households,0.413586
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.039123
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,0.206506
NO,Norway,2007,households,0.048892000000000005
PL,Poland,2007,households,4.299226
PT,Portugal,2007,households,0.001099
RO,Romania,2007,households,1.255422
RS,Serbia,2007,households,0.36235300000000004
SE,Sweden,2007,households,2.507977
SI,Slovenia,2007,households,0.092863
SK,Slovakia,2007,households,0.481537
TR,Turkey,2007,households,0.0
UA,Ukraine,2007,households,4.455551000000001
UK,United Kingdom,2007,households,0.051925
XK,Kosovo,2007,households,0.005111
AL,Albania,2007,households,0.05311
AT,Austria,2007,households,1.276524
BE,Belgium,2007,households,2.690871
BG,Bulgaria,2007,households,0.025182
CY,Cyprus,2007,households,0.148815
CZ,Czechia,2007,households,0.025162
DE,Germany,2007,households,11.244633
DK,Denmark,2007,households,0.515991
EE,Estonia,2007,households,0.008235
EL,Greece,2007,households,2.670842
ES,Spain,2007,households,3.736926
FI,Finland,2007,households,0.658054
FR,France,2007,households,7.568674
HR,Croatia,2007,households,0.259786
HU,Hungary,2007,households,0.11787
IE,Ireland,2007,households,1.490275
IS,Iceland,2007,households,0.003184
IT,Italy,2007,households,3.922786
LT,Lithuania,2007,households,0.038725
LU,Luxembourg,2007,households,0.226791
LV,Latvia,2007,households,0.034363
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.046042
MT,Malta,2007,households,0.01423
NL,Netherlands,2007,households,0.04032
NO,Norway,2007,households,0.200874
PL,Poland,2007,households,0.9571989999999999
PT,Portugal,2007,households,0.6311979999999999
RO,Romania,2007,households,0.604546
RS,Serbia,2007,households,0.281628
SE,Sweden,2007,households,0.463629
SI,Slovenia,2007,households,0.28574400000000005
SK,Slovakia,2007,households,0.012086
TR,Turkey,2007,households,1.7890679999999999
UA,Ukraine,2007,households,0.09778400000000001
UK,United Kingdom,2007,households,2.733041
XK,Kosovo,2007,households,0.023555
AL,Albania,2007,households,0.0
AT,Austria,2007,households,0.00019800000000000002
BE,Belgium,2007,households,0.0
BG,Bulgaria,2007,households,0.0
CY,Cyprus,2007,households,0.0
CZ,Czechia,2007,households,0.0
DE,Germany,2007,households,0.0
DK,Denmark,2007,households,0.0
EE,Estonia,2007,households,0.004203999999999999
EL,Greece,2007,households,0.0
ES,Spain,2007,households,0.0
FI,Finland,2007,households,0.011262000000000001
FR,France,2007,households,0.0
HR,Croatia,2007,households,0.0
HU,Hungary,2007,households,0.0
IE,Ireland,2007,households,0.27132
IS,Iceland,2007,households,0.0
IT,Italy,2007,households,0.0
LT,Lithuania,2007,households,0.009659000000000001
LU,Luxembourg,2007,households,0.0
LV,Latvia,2007,households,0.0
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.0
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,0.0
NO,Norway,2007,households,0.0
PL,Poland,2007,households,0.0
PT,Portugal,2007,households,0.0
RO,Romania,2007,households,0.00020999999999999998
RS,Serbia,2007,households,0.0
SE,Sweden,2007,households,0.0
SI,Slovenia,2007,households,0.0
SK,Slovakia,2007,households,0.0
TR,Turkey,2007,households,0.0
UA,Ukraine,2007,households,0.047768
UK,United Kingdom,2007,households,0.0
XK,Kosovo,2007,households,0.0
AL,Albania,2007,households,0.192008
AT,Austria,2007,households,1.635954
BE,Belgium,2007,households,0.369305
BG,Bulgaria,2007,households,0.6070270000000001
CY,Cyprus,2007,households,0.052565
CZ,Czechia,2007,households,1.3143040000000001
DE,Germany,2007,households,6.184014
DK,Denmark,2007,households,0.9956240000000001
EE,Estonia,2007,households,0.37885700000000005
EL,Greece,2007,households,0.986505
ES,Spain,2007,households,2.1016790000000003
FI,Finland,2007,households,1.150497
FR,France,2007,households,6.2937259999999995
HR,Croatia,2007,households,1.0653409999999999
HU,Hungary,2007,households,1.1020830000000001
IE,Ireland,2007,households,0.031398
IS,Iceland,2007,households,0.026082
IT,Italy,2007,households,6.555995
LT,Lithuania,2007,households,0.552307
LU,Luxembourg,2007,households,0.014532
LV,Latvia,2007,households,0.726521
ME,Montenegro,2007,households,0.14507499999999998
MK,North Macedonia,2007,households,0.182096
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,0.415265
NO,Norway,2007,households,0.7351409999999999
PL,Poland,2007,households,2.4447550000000002
PT,Portugal,2007,households,1.176221
RO,Romania,2007,households,2.687948
RS,Serbia,2007,households,0.799895
SE,Sweden,2007,households,0.618621
SI,Slovenia,2007,households,0.577842
SK,Slovakia,2007,households,0.039242
TR,Turkey,2007,households,6.193155
UA,Ukraine,2007,households,1.022798
UK,United Kingdom,2007,households,0.288956
XK,Kosovo,2007,households,0.10824500000000001
AL,Albania,2007,households,0.0
AT,Austria,2007,households,0.0
BE,Belgium,2007,households,0.0
BG,Bulgaria,2007,households,0.0
CY,Cyprus,2007,households,0.0
CZ,Czechia,2007,households,0.0
DE,Germany,2007,households,0.0
DK,Denmark,2007,households,0.0
EE,Estonia,2007,households,0.0
EL,Greece,2007,households,0.0
ES,Spain,2007,households,0.0
FI,Finland,2007,households,0.0
FR,France,2007,households,0.0
HR,Croatia,2007,households,0.0
HU,Hungary,2007,households,0.0
IE,Ireland,2007,households,0.0
IS,Iceland,2007,households,0.0
IT,Italy,2007,households,0.0
LT,Lithuania,2007,households,0.0
LU,Luxembourg,2007,households,0.0
LV,Latvia,2007,households,0.0
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.0
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,0.0
NO,Norway,2007,households,0.0
PL,Poland,2007,households,0.0
PT,Portugal,2007,households,0.0
RO,Romania,2007,households,0.0
RS,Serbia,2007,households,0.0
SE,Sweden,2007,households,0.0
SI,Slovenia,2007,households,0.0
SK,Slovakia,2007,households,0.0
TR,Turkey,2007,households,0.0
UA,Ukraine,2007,households,0.0
UK,United Kingdom,2007,households,0.0
XK,Kosovo,2007,households,0.0
AL,Albania,2007,households,0.423106
AT,Austria,2007,households,6.266402
BE,Belgium,2007,households,8.076445
BG,Bulgaria,2007,households,2.06167
CY,Cyprus,2007,households,0.339644
CZ,Czechia,2007,households,6.414496
DE,Germany,2007,households,55.653718999999995
DK,Denmark,2007,households,4.515458
EE,Estonia,2007,households,0.961519
EL,Greece,2007,households,5.421205
ES,Spain,2007,households,15.667133
FI,Finland,2007,households,5.124068
FR,France,2007,households,40.421133000000005
HR,Croatia,2007,households,2.530131
HU,Hungary,2007,households,6.117604999999999
IE,Ireland,2007,households,3.274797
IS,Iceland,2007,households,0.35995299999999997
IT,Italy,2007,households,32.339575
LT,Lithuania,2007,households,1.503571
LU,Luxembourg,2007,households,0.502124
LV,Latvia,2007,households,1.457706
ME,Montenegro,2007,households,0.245365
MK,North Macedonia,2007,households,0.533907
MT,Malta,2007,households,0.07080800000000001
NL,Netherlands,2007,households,9.97212
NO,Norway,2007,households,3.993462
PL,Poland,2007,households,19.366034
PT,Portugal,2007,households,3.2207269999999997
RO,Romania,2007,households,7.519256
RS,Serbia,2007,households,3.233297
SE,Sweden,2007,households,7.052974
SI,Slovenia,2007,households,1.3015050000000001
SK,Slovakia,2007,households,2.080702
TR,Turkey,2007,households,20.224066999999998
UA,Ukraine,2007,households,22.393256
UK,United Kingdom,2007,households,41.614951
XK,Kosovo,2007,households,0.337844
AL,Albania,2007,households,0.0
AT,Austria,2007,households,0.0
BE,Belgium,2007,households,0.0
BG,Bulgaria,2007,households,0.0
CY,Cyprus,2007,households,0.0
CZ,Czechia,2007,households,0.0
DE,Germany,2007,households,0.0
DK,Denmark,2007,households,0.0
EE,Estonia,2007,households,0.0
EL,Greece,2007,households,0.0
ES,Spain,2007,households,0.0
FI,Finland,2007,households,0.0
FR,France,2007,households,0.0
HR,Croatia,2007,households,0.0
HU,Hungary,2007,households,0.0
IE,Ireland,2007,households,0.0
IS,Iceland,2007,households,0.0
IT,Italy,2007,households,0.0
LT,Lithuania,2007,households,0.0
LU,Luxembourg,2007,households,0.0
LV,Latvia,2007,households,0.0
ME,Montenegro,2007,households,0.0
MK,North Macedonia,2007,households,0.0
MT,Malta,2007,households,0.0
NL,Netherlands,2007,households,0.0
NO,Norway,2007,households,0.0
PL,Poland,2007,households,0.0
PT,Portugal,2007,households,0.0
RO,Romania,2007,households,0.0
RS,Serbia,2007,households,0.0
SE,Sweden,2007,households,0.0
SI,Slovenia,2007,households,0.0
SK,Slovakia,2007,households,0.0
TR,Turkey,2007,households,0.0
UA,Ukraine,2007,households,0.0
UK,United Kingdom,2007,households,0.006043
XK,Kosovo,2007,households,0.0
AL,Albania,2007,transport,0.0
AT,Austria,2007,transport,0.00114
BE,Belgium,2007,transport,0.0
BG,Bulgaria,2007,transport,0.0046429999999999996
CY,Cyprus,2007,transport,0.0
CZ,Czechia,2007,transport,0.006019
DE,Germany,2007,transport,0.001462
DK,Denmark,2007,transport,0.0
EE,Estonia,2007,transport,0.0
EL,Greece,2007,transport,0.0
ES,Spain,2007,transport,0.0
FI,Finland,2007,transport,0.0
FR,France,2007,transport,0.0
HR,Croatia,2007,transport,0.0
HU,Hungary,2007,transport,0.0
IE,Ireland,2007,transport,0.0
IS,Iceland,2007,transport,0.0
IT,Italy,2007,transport,0.0
LT,Lithuania,2007,transport,0.004127
LU,Luxembourg,2007,transport,0.0
LV,Latvia,2007,transport,0.006621
ME,Montenegro,2007,transport,0.0
MK,North Macedonia,2007,transport,0.0
MT,Malta,2007,transport,0.0
NL,Netherlands,2007,transport,0.000516
NO,Norway,2007,transport,0.00017199999999999998
PL,Poland,2007,transport,0.0018919999999999998
PT,Portugal,2007,transport,0.0
RO,Romania,2007,transport,0.0
RS,Serbia,2007,transport,0.0
SE,Sweden,2007,transport,0.0
SI,Slovenia,2007,transport,0.0
SK,Slovakia,2007,transport,0.0
TR,Turkey,2007,transport,0.0
UA,Ukraine,2007,transport,0.0
UK,United Kingdom,2007,transport,0.0015480000000000001
XK,Kosovo,2007,transport,0.0
AL,Albania,2007,transport,0.0
AT,Austria,2007,transport,0.001796
BE,Belgium,2007,transport,0.000298
BG,Bulgaria,2007,transport,0.036974
CY,Cyprus,2007,transport,0.0
CZ,Czechia,2007,transport,0.004729
DE,Germany,2007,transport,0.106707
DK,Denmark,2007,transport,0.0
EE,Estonia,2007,transport,0.0
EL,Greece,2007,transport,0.014338
ES,Spain,2007,transport,0.039617
FI,Finland,2007,transport,0.003439
FR,France,2007,transport,0.024097
HR,Croatia,2007,transport,0.0
HU,Hungary,2007,transport,0.0021070000000000004
IE,Ireland,2007,transport,0.0
IS,Iceland,2007,transport,0.0
IT,Italy,2007,transport,0.48405000000000004
LT,Lithuania,2007,transport,0.0
LU,Luxembourg,2007,transport,0.0
LV,Latvia,2007,transport,0.001591
ME,Montenegro,2007,transport,0.0
MK,North Macedonia,2007,transport,0.00015
MT,Malta,2007,transport,0.0
NL,Netherlands,2007,transport,0.0021070000000000004
NO,Norway,2007,transport,0.0025800000000000003
PL,Poland,2007,transport,0.0
PT,Portugal,2007,transport,0.011522000000000001
RO,Romania,2007,transport,0.0
RS,Serbia,2007,transport,0.0
SE,Sweden,2007,transport,0.023323
SI,Slovenia,2007,transport,0.0
SK,Slovakia,2007,transport,0.0
TR,Turkey,2007,transport,0.00905
UA,Ukraine,2007,transport,0.067261
UK,United Kingdom,2007,transport,0.0
XK,Kosovo,2007,transport,0.0
AL,Albania,2007,transport,0.6244959999999999
AT,Austria,2007,transport,7.459341
BE,Belgium,2007,transport,8.707466
BG,Bulgaria,2007,transport,2.36054
CY,Cyprus,2007,transport,0.718558
CZ,Czechia,2007,transport,5.911918
DE,Germany,2007,transport,47.099941
DK,Denmark,2007,transport,4.357349
EE,Estonia,2007,transport,0.749262
EL,Greece,2007,transport,6.635067
ES,Spain,2007,transport,33.523137000000006
FI,Finland,2007,transport,4.019048
FR,France,2007,transport,41.077781
HR,Croatia,2007,transport,1.988156
HU,Hungary,2007,transport,4.201607
IE,Ireland,2007,transport,4.590154
IS,Iceland,2007,transport,0.298701
IT,Italy,2007,transport,38.542906
LT,Lithuania,2007,transport,1.603582
LU,Luxembourg,2007,transport,2.145293
LV,Latvia,2007,transport,1.156799
ME,Montenegro,2007,transport,0.199306
MK,North Macedonia,2007,transport,0.388435
MT,Malta,2007,transport,0.164326
NL,Netherlands,2007,transport,11.022810999999999
NO,Norway,2007,transport,3.5090790000000003
PL,Poland,2007,transport,13.988361000000001
PT,Portugal,2007,transport,6.042515000000001
RO,Romania,2007,transport,4.018758
RS,Serbia,2007,transport,1.814436
SE,Sweden,2007,transport,6.764603
SI,Slovenia,2007,transport,1.6871990000000001
SK,Slovakia,2007,transport,1.858782
TR,Turkey,2007,transport,14.201068
UA,Ukraine,2007,transport,9.095777
UK,United Kingdom,2007,transport,40.555864
XK,Kosovo,2007,transport,0.304211
AL,Albania,2007,transport,0.0
AT,Austria,2007,transport,0.319733
BE,Belgium,2007,transport,0.0
BG,Bulgaria,2007,transport,0.002323
CY,Cyprus,2007,transport,0.000884
CZ,Czechia,2007,transport,0.030047
DE,Germany,2007,transport,3.768509
DK,Denmark,2007,transport,0.005739
EE,Estonia,2007,transport,0.000516
EL,Greece,2007,transport,0.08307099999999999
ES,Spain,2007,transport,0.389383
FI,Finland,2007,transport,0.001385
FR,France,2007,transport,1.426698
HR,Croatia,2007,transport,0.0026509999999999997
HU,Hungary,2007,transport,0.028652
IE,Ireland,2007,transport,0.021565
IS,Iceland,2007,transport,0.000215
IT,Italy,2007,transport,0.139629
LT,Lithuania,2007,transport,0.053143
LU,Luxembourg,2007,transport,0.045769
LV,Latvia,2007,transport,0.001777
ME,Montenegro,2007,transport,0.0
MK,North Macedonia,2007,transport,0.0
MT,Malta,2007,transport,0.0
NL,Netherlands,2007,transport,0.33041899999999996
NO,Norway,2007,transport,0.030098
PL,Poland,2007,transport,0.096699
PT,Portugal,2007,transport,0.121876
RO,Romania,2007,transport,0.040432
RS,Serbia,2007,transport,0.0
SE,Sweden,2007,transport,0.255437
SI,Slovenia,2007,transport,0.013857
SK,Slovakia,2007,transport,0.061069000000000005
TR,Turkey,2007,transport,0.012372
UA,Ukraine,2007,transport,0.0
UK,United Kingdom,2007,transport,0.348721
XK,Kosovo,2007,transport,0.0
AL,Albania,2007,transport,0.6244959999999999
AT,Austria,2007,transport,7.7820100000000005
BE,Belgium,2007,transport,8.707764
BG,Bulgaria,2007,transport,2.40448
CY,Cyprus,2007,transport,0.719442
CZ,Czechia,2007,transport,5.952713
DE,Germany,2007,transport,50.976619
DK,Denmark,2007,transport,4.3630889999999996
EE,Estonia,2007,transport,0.749779
EL,Greece,2007,transport,6.732475999999999
ES,Spain,2007,transport,33.952137
FI,Finland,2007,transport,4.023873
FR,France,2007,transport,42.528576
HR,Croatia,2007,transport,1.990807
HU,Hungary,2007,transport,4.232366
IE,Ireland,2007,transport,4.611719
IS,Iceland,2007,transport,0.298916
IT,Italy,2007,transport,39.166585
LT,Lithuania,2007,transport,1.660852
LU,Luxembourg,2007,transport,2.191062
LV,Latvia,2007,transport,1.166787
ME,Montenegro,2007,transport,0.199306
MK,North Macedonia,2007,transport,0.38858499999999996
MT,Malta,2007,transport,0.164326
NL,Netherlands,2007,transport,11.355853
NO,Norway,2007,transport,3.541929
PL,Poland,2007,transport,14.086952
PT,Portugal,2007,transport,6.1759129999999995
RO,Romania,2007,transport,4.05919
RS,Serbia,2007,transport,1.814436
SE,Sweden,2007,transport,7.0433639999999995
SI,Slovenia,2007,transport,1.7010560000000001
SK,Slovakia,2007,transport,1.9198510000000002
TR,Turkey,2007,transport,14.22249
UA,Ukraine,2007,transport,9.163039000000001
UK,United Kingdom,2007,transport,40.906133000000004
XK,Kosovo,2007,transport,0.304211
AL,Albania,2007,transport,0.0
AT,Austria,2007,transport,0.0
BE,Belgium,2007,transport,0.0
BG,Bulgaria,2007,transport,0.0
CY,Cyprus,2007,transport,0.0
CZ,Czechia,2007,transport,0.0
DE,Germany,2007,transport,0.0
DK,Denmark,2007,transport,0.0
EE,Estonia,2007,transport,0.0
EL,Greece,2007,transport,0.0
ES,Spain,2007,transport,0.0
FI,Finland,2007,transport,0.0
FR,France,2007,transport,0.0
HR,Croatia,2007,transport,0.0
HU,Hungary,2007,transport,0.0
IE,Ireland,2007,transport,0.0
IS,Iceland,2007,transport,0.0
IT,Italy,2007,transport,0.0
LT,Lithuania,2007,transport,0.0
LU,Luxembourg,2007,transport,0.0
LV,Latvia,2007,transport,0.0
ME,Montenegro,2007,transport,0.0
MK,North Macedonia,2007,transport,0.0
MT,Malta,2007,transport,0.0
NL,Netherlands,2007,transport,0.0
NO,Norway,2007,transport,0.0
PL,Poland,2007,transport,0.0
PT,Portugal,2007,transport,0.0
RO,Romania,2007,transport,0.0
RS,Serbia,2007,transport,0.0
SE,Sweden,2007,transport,0.0
SI,Slovenia,2007,transport,0.0
SK,Slovakia,2007,transport,0.0
TR,Turkey,2007,transport,0.0
UA,Ukraine,2007,transport,0.0
UK,United Kingdom,2007,transport,0.0
XK,Kosovo,2007,transport,0.0
AL,Albania,2008,industry,0.008699
AT,Austria,2008,industry,0.38008800000000004
BE,Belgium,2008,industry,0.365228
BG,Bulgaria,2008,industry,0.32067700000000005
CY,Cyprus,2008,industry,0.027945
CZ,Czechia,2008,industry,1.561656
DE,Germany,2008,industry,3.3541480000000004
DK,Denmark,2008,industry,0.173677
EE,Estonia,2008,industry,0.073942
EL,Greece,2008,industry,0.390257
ES,Spain,2008,industry,0.56748
FI,Finland,2008,industry,0.236646
FR,France,2008,industry,1.633778
HR,Croatia,2008,industry,0.15218700000000002
HU,Hungary,2008,industry,0.207581
IE,Ireland,2008,industry,0.164962
IS,Iceland,2008,industry,0.09340999999999999
IT,Italy,2008,industry,1.371202
LT,Lithuania,2008,industry,0.110376
LU,Luxembourg,2008,industry,0.074442
LV,Latvia,2008,industry,0.050795
ME,Montenegro,2008,industry,0.008358
MK,North Macedonia,2008,industry,0.145808
MT,Malta,2008,industry,0.0
NL,Netherlands,2008,industry,0.103695
NO,Norway,2008,industry,0.5784320000000001
PL,Poland,2008,industry,3.4639450000000003
PT,Portugal,2008,industry,0.07104600000000001
RO,Romania,2008,industry,0.555347
RS,Serbia,2008,industry,0.433102
SE,Sweden,2008,industry,0.420555
SI,Slovenia,2008,industry,0.08088
SK,Slovakia,2008,industry,0.582073
TR,Turkey,2008,industry,5.212087
UA,Ukraine,2008,industry,4.1823999999999995
UK,United Kingdom,2008,industry,1.750612
XK,Kosovo,2008,industry,0.025404
AL,Albania,2008,industry,0.0
AT,Austria,2008,industry,0.106101
BE,Belgium,2008,industry,0.42964800000000003
BG,Bulgaria,2008,industry,0.037503999999999996
CY,Cyprus,2008,industry,0.0
CZ,Czechia,2008,industry,0.517641
DE,Germany,2008,industry,2.368821
DK,Denmark,2008,industry,0.0
EE,Estonia,2008,industry,0.003357
EL,Greece,2008,industry,0.0
ES,Spain,2008,industry,0.144578
FI,Finland,2008,industry,0.11493300000000001
FR,France,2008,industry,0.0
HR,Croatia,2008,industry,0.000666
HU,Hungary,2008,industry,0.13347399999999998
IE,Ireland,2008,industry,0.0
IS,Iceland,2008,industry,0.0
IT,Italy,2008,industry,0.0
LT,Lithuania,2008,industry,0.0
LU,Luxembourg,2008,industry,0.0
LV,Latvia,2008,industry,0.0
ME,Montenegro,2008,industry,0.0
MK,North Macedonia,2008,industry,0.0
MT,Malta,2008,industry,0.0
NL,Netherlands,2008,industry,0.220477
NO,Norway,2008,industry,0.027873000000000002
PL,Poland,2008,industry,0.779438
PT,Portugal,2008,industry,0.0
RO,Romania,2008,industry,0.371577
RS,Serbia,2008,industry,0.208727
SE,Sweden,2008,industry,0.197819
SI,Slovenia,2008,industry,0.0
SK,Slovakia,2008,industry,0.38624200000000003
TR,Turkey,2008,industry,0.420593
UA,Ukraine,2008,industry,3.6713240000000003
UK,United Kingdom,2008,industry,0.13852799999999998
XK,Kosovo,2008,industry,0.0
AL,Albania,2008,industry,0.06896
AT,Austria,2008,industry,2.170887
BE,Belgium,2008,industry,3.4622100000000002
BG,Bulgaria,2008,industry,0.897764
CY,Cyprus,2008,industry,0.0546
CZ,Czechia,2008,industry,2.093379
DE,Germany,2008,industry,20.203439
DK,Denmark,2008,industry,0.822356
EE,Estonia,2008,industry,0.200774
EL,Greece,2008,industry,1.33147
ES,Spain,2008,industry,8.098882
FI,Finland,2008,industry,3.714703
FR,France,2008,industry,11.061393
HR,Croatia,2008,industry,0.326053
HU,Hungary,2008,industry,0.851677
IE,Ireland,2008,industry,0.614224
IS,Iceland,2008,industry,1.122614
IT,Italy,2008,industry,12.179364
LT,Lithuania,2008,industry,0.24032699999999999
LU,Luxembourg,2008,industry,0.30965
LV,Latvia,2008,industry,0.14488399999999999
ME,Montenegro,2008,industry,0.21513300000000002
MK,North Macedonia,2008,industry,0.20739500000000002
MT,Malta,2008,industry,0.047979
NL,Netherlands,2008,industry,3.601167
NO,Norway,2008,industry,4.355632
PL,Poland,2008,industry,3.767154
PT,Portugal,2008,industry,1.514789
RO,Romania,2008,industry,1.976526
RS,Serbia,2008,industry,0.607567
SE,Sweden,2008,industry,4.9582120000000005
SI,Slovenia,2008,industry,0.542648
SK,Slovakia,2008,industry,1.0801379999999998
TR,Turkey,2008,industry,6.236801000000001
UA,Ukraine,2008,industry,5.773345
UK,United Kingdom,2008,industry,9.815218999999999
XK,Kosovo,2008,industry,0.098538
AL,Albania,2008,industry,0.0
AT,Austria,2008,industry,2.396677
BE,Belgium,2008,industry,3.8984810000000003
BG,Bulgaria,2008,industry,1.042529
CY,Cyprus,2008,industry,0.0
CZ,Czechia,2008,industry,2.242605
DE,Germany,2008,industry,20.040474
DK,Denmark,2008,industry,0.722923
EE,Estonia,2008,industry,0.143401
EL,Greece,2008,industry,0.453571
ES,Spain,2008,industry,9.349729
FI,Finland,2008,industry,0.7381040000000001
FR,France,2008,industry,12.799950999999998
HR,Croatia,2008,industry,0.566058
HU,Hungary,2008,industry,1.211801
IE,Ireland,2008,industry,0.561391
IS,Iceland,2008,industry,0.0
IT,Italy,2008,industry,11.301268
LT,Lithuania,2008,industry,0.34989299999999995
LU,Luxembourg,2008,industry,0.33263400000000004
LV,Latvia,2008,industry,0.261801
ME,Montenegro,2008,industry,0.0
MK,North Macedonia,2008,industry,0.042476
MT,Malta,2008,industry,0.0
NL,Netherlands,2008,industry,4.979812
NO,Norway,2008,industry,0.210012
PL,Poland,2008,industry,3.018788
PT,Portugal,2008,industry,1.0170890000000001
RO,Romania,2008,industry,3.738478
RS,Serbia,2008,industry,1.002429
SE,Sweden,2008,industry,0.289811
SI,Slovenia,2008,industry,0.5261180000000001
SK,Slovakia,2008,industry,0.946346
TR,Turkey,2008,industry,3.1953139999999998
UA,Ukraine,2008,industry,9.689553
UK,United Kingdom,2008,industry,9.926698
XK,Kosovo,2008,industry,0.0
AL,Albania,2008,industry,0.0
AT,Austria,2008,industry,0.19405699999999998
BE,Belgium,2008,industry,0.471685
BG,Bulgaria,2008,industry,0.462621
CY,Cyprus,2008,industry,0.0
CZ,Czechia,2008,industry,0.639916
DE,Germany,2008,industry,3.589925
DK,Denmark,2008,industry,0.120259
EE,Estonia,2008,industry,0.054384999999999996
EL,Greece,2008,industry,0.0
ES,Spain,2008,industry,0.0
FI,Finland,2008,industry,1.508503
FR,France,2008,industry,1.51212
HR,Croatia,2008,industry,0.019081
HU,Hungary,2008,industry,0.36338
IE,Ireland,2008,industry,0.0
IS,Iceland,2008,industry,0.0
IT,Italy,2008,industry,3.028781
LT,Lithuania,2008,industry,0.16599799999999998
LU,Luxembourg,2008,industry,0.011340999999999999
LV,Latvia,2008,industry,0.008503
ME,Montenegro,2008,industry,0.0
MK,North Macedonia,2008,industry,0.008407
MT,Malta,2008,industry,0.0
NL,Netherlands,2008,industry,2.507548
NO,Norway,2008,industry,0.0273
PL,Poland,2008,industry,0.670297
PT,Portugal,2008,industry,0.303716
RO,Romania,2008,industry,0.323517
RS,Serbia,2008,industry,0.295691
SE,Sweden,2008,industry,0.37592000000000003
SI,Slovenia,2008,industry,0.068501
SK,Slovakia,2008,industry,0.068979
TR,Turkey,2008,industry,1.019514
UA,Ukraine,2008,industry,5.417765
UK,United Kingdom,2008,industry,1.020732
XK,Kosovo,2008,industry,0.0
AL,Albania,2008,industry,0.142102
AT,Austria,2008,industry,0.713136
BE,Belgium,2008,industry,0.7061810000000001
BG,Bulgaria,2008,industry,0.600672
CY,Cyprus,2008,industry,0.202167
